date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:08:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Sep%202023%2004:08:43%20GMT	https://aiapp.vidnoz.com/robots.txt		(from )
05:08:43	13322/13322	---M--	200	added ('OK')	text/html	etag:%22340a-60449e86f5cc0%22	https://aiapp.vidnoz.com/	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/index.html	(from )
05:08:43	675/675	---M--	200	added ('OK')	image/png	etag:%222a3-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/window_ask.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/window_ask.png	(from https://aiapp.vidnoz.com/)
05:08:43	230/230	---M--	200	added ('OK')	image/png	etag:%22e6-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/window_close.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/window_close.png	(from https://aiapp.vidnoz.com/)
05:08:44	973/973	---M--	200	added ('OK')	image/svg+xml	etag:%223cd-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/check_box_white_select.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/check_box_white_select.svg	(from https://aiapp.vidnoz.com/)
05:08:44	399/399	---M--	200	added ('OK')	image/png	etag:%2218f-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/selected_delete.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/selected_delete.png	(from https://aiapp.vidnoz.com/)
05:08:45	344/344	---M--	200	added ('OK')	image/png	etag:%22158-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/selected_restore.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/selected_restore.png	(from https://aiapp.vidnoz.com/)
05:08:45	972/972	---M--	200	added ('OK')	image/svg+xml	etag:%223cc-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/check_box_white.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/check_box_white.svg	(from https://aiapp.vidnoz.com/)
05:08:45	995/995	---M--	200	added ('OK')	image/svg+xml	etag:%223e3-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/check_box_white_hover.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/check_box_white_hover.svg	(from https://aiapp.vidnoz.com/)
05:08:46	342/342	---M--	200	added ('OK')	image/png	etag:%22156-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/selected_download.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/selected_download.png	(from https://aiapp.vidnoz.com/)
05:08:46	586/586	---M--	200	added ('OK')	image/png	etag:%2224a-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/window_hint.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/window_hint.png	(from https://aiapp.vidnoz.com/)
05:08:46	23024/23024	---M--	200	added ('OK')	application/javascript	etag:%2259f0-60449e850d840%22	https://aiapp.vidnoz.com/assets/main-329670d4.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/main-329670d4.js	(from https://aiapp.vidnoz.com/)
05:08:48	310715/310715	---M--	200	added ('OK')	application/javascript	etag:%224bdbb-60449e850d840%22	https://aiapp.vidnoz.com/assets/fabric-d1db407f.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/fabric-d1db407f.js	(from https://aiapp.vidnoz.com/)
05:08:48	384640/384640	---M--	200	added ('OK')	application/javascript	etag:%225de80-60449e850d840%22	https://aiapp.vidnoz.com/assets/sentry-604fb4c0.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/sentry-604fb4c0.js	(from https://aiapp.vidnoz.com/)
05:08:49	2632/2632	---M--	200	added ('OK')	application/javascript	etag:%22a48-60449e850d840%22	https://aiapp.vidnoz.com/assets/switch-pro-d3fb1dc8.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/switch-pro-d3fb1dc8.js	(from https://aiapp.vidnoz.com/)
05:08:50	136418/136418	---M--	200	added ('OK')	application/javascript	etag:%22214e2-60449e850d840%22	https://aiapp.vidnoz.com/assets/swiper.min-e80c9f31.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/swiper.min-e80c9f31.js	(from https://aiapp.vidnoz.com/)
05:08:50	671783/671783	---M--	200	added ('OK')	application/javascript	etag:%22a4027-60449e850d840%22	https://aiapp.vidnoz.com/assets/index-018ba728.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/index-018ba728.js	(from https://aiapp.vidnoz.com/)
05:08:51	91512/91512	---M--	200	added ('OK')	text/css	etag:%2216578-60449e850d840%22	https://aiapp.vidnoz.com/assets/init-component-d6262068.css	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/init-component-d6262068.css	(from https://aiapp.vidnoz.com/)
05:08:51	13389/13389	---M--	200	added ('OK')	text/css	etag:%22344d-60449e850d840%22	https://aiapp.vidnoz.com/assets/swiper-5db3b8d3.css	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/swiper-5db3b8d3.css	(from https://aiapp.vidnoz.com/)
05:08:52	725257/725257	---M--	200	added ('OK')	application/javascript	etag:%22b1109-60449e850d840%22	https://aiapp.vidnoz.com/assets/init-component-6e97d311.js	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/assets/init-component-6e97d311.js	(from https://aiapp.vidnoz.com/)
05:08:52	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/ico_upload.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/ico_upload.png	(from https://aiapp.vidnoz.com/)
05:08:52	1629/1629	---M--	200	added ('OK')	image/png	etag:%2265d-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/img/creat_avatar.png	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/img/creat_avatar.png	(from https://aiapp.vidnoz.com/)
05:08:53	1574/1574	---M--	200	added ('OK')	image/svg+xml	etag:%22626-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/home_layout_computer.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/home_layout_computer.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
05:08:53	1532/1532	---M--	200	added ('OK')	image/svg+xml	etag:%225fc-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/home_layout_phone.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/home_layout_phone.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
05:08:53	1759/1759	---M--	200	added ('OK')	image/svg+xml	etag:%226df-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/assrt_upload-gray.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/assrt_upload-gray.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
05:08:54	1759/1759	---M--	200	added ('OK')	image/svg+xml	etag:%226df-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/assrt_upload-on.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/assrt_upload-on.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
05:08:54	280/280	---M--	200	added ('OK')	image/svg+xml	etag:%22118-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/ico_return.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/ico_return.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
05:08:54	1100/1100	---M--	200	added ('OK')	image/svg+xml	etag:%2244c-60449e86f5cc0%22	https://aiapp.vidnoz.com/image/svg/home-landscape.svg	C:/My%20Web%20Sites/hdhdhdhdhd/aiapp.vidnoz.com/image/svg/home-landscape.svg	(from https://aiapp.vidnoz.com/assets/init-component-d6262068.css)
